nom_mpio,NOM_VEREDA,NOM_BARRIO,Count of SISBENIV_PT
PARATEBUENO,LA LIBERTAD,SIN BARRIO,88
PARATEBUENO,QUIENQUITA,SIN BARRIO,102
PARATEBUENO,SAN ISIDRO,SIN BARRIO,46
PARATEBUENO,SAN JESUS DE PALOMAS,SIN BARRIO,36
PARATEBUENO,SAN JOSE DE LA CARRETERA,SIN BARRIO,105
PARATEBUENO,SIN VEREDA,ALVARO PARRA,12
PARATEBUENO,SIN VEREDA,BARRIO_S4,2
PARATEBUENO,SIN VEREDA,FUNDADORES,227
PARATEBUENO,SIN VEREDA,GUADALUPE,516
PARATEBUENO,SIN VEREDA,SAN ANDRES 2,459
PARATEBUENO,SIN VEREDA,VILLA PILAR,257
PASCA,ALTO DEL MOLINO,BARRIO_S4,928
PASCA,BOCA DE MONTE,BARRIO_S4,558
PASCA,COSTARICA,BARRIO_S4,90
PASCA,EL BOBAL,BARRIO_S4,120
PASCA,EL RETIRO,BARRIO_S4,657
PASCA,SABANETA,BARRIO_S4,413
PASCA,SAN PEDRO,BARRIO_S4,367
PASCA,SANTA TERESA,BARRIO_S4,162
PASCA,VEREDA_S4,CENTRO,94
PASCA,VEREDA_S4,CHAPINERO,381
PASCA,VEREDA_S4,FLANDES,1197
PASCA,VEREDA_S4,ORIENTAL,464
PASCA,VEREDA_S4,SIMON BOLIVAR,50
PUERTO SALGAR,EL GUAYABO ,SIN BARRIO,85
PUERTO SALGAR,GALAPAGO,SIN BARRIO,64
PUERTO SALGAR,LA REINES,SIN BARRIO,151
PUERTO SALGAR,LA VIUDA,SIN BARRIO,80
PUERTO SALGAR,PUERTO LIBRE -ARMANDO RICO		,SIN BARRIO,460
PUERTO SALGAR,PUERTO ROJO,SIN BARRIO,105
PUERTO SALGAR,RAYADERO,SIN BARRIO,122
PUERTO SALGAR,RIONEGRITO,SIN BARRIO,98
PUERTO SALGAR,SIN VEREDA,CONSOLATA I - ETAPA,114
PUERTO SALGAR,SIN VEREDA,URBANIZACION LA ESPERANZA II,1102
PULÍ,CABRERA,SIN BARRIO,102
PULÍ,EL CARMEN,SIN BARRIO,97
PULÍ,LA HAMACA,SIN BARRIO,162
PULÍ,LOMATENDIDA,SIN BARRIO,102
PULÍ,MANANTIAL,SIN BARRIO,63
PULÍ,PALMAR,SIN BARRIO,33
PULÍ,SIN VEREDA,BARRIO_S4,5
PULÍ,SIN VEREDA,LA VIRGEN,13
PULÍ,SIN VEREDA,LAGUNITAS,123
PULÍ,SIN VEREDA,SAN PEDRO,1
PULÍ,SIN VEREDA,SECTOR LA PILA,12
QUEBRADANEGRA,AGUAFRIA,BARRIO_S4,363
QUEBRADANEGRA,LA ESPERANZA,BARRIO_S4,158
QUEBRADANEGRA,LA VERBENA,BARRIO_S4,150
QUEBRADANEGRA,NACEDEROS,BARRIO_S4,133
QUEBRADANEGRA,PILONES,BARRIO_S4,290
QUEBRADANEGRA,SAN MIGUEL,BARRIO_S4,210
QUEBRADANEGRA,SIN VEREDA,BARRIO_S4,65
NOCAIMA,SANTA BARBARA,BARRIO_S4,159
NOCAIMA,SIN VEREDA,BUENAVISTA,19
NOCAIMA,SIN VEREDA,LA PARCELA,197
NOCAIMA,SIN VEREDA,SAN JOAQUIN,143
NOCAIMA,TOBIA,BARRIO_S4,230
NOCAIMA,VOLCAN,BARRIO_S4,189
PACHO,ALGODONALES,BARRIO_S4,187
PACHO,BAJO PASUNCHA,BARRIO_S4,20
PACHO,BALCONCITOS,BARRIO_S4,167
PACHO,CANADA,BARRIO_S4,22
PACHO,CAPITAN,BARRIO_S4,156
PACHO,CERRO NEGRO,BARRIO_S4,23
PACHO,COMPERA,BARRIO_S4,718
PACHO,EL GAVILAN,BARRIO_S4,183
PACHO,HATO VIEJO,BARRIO_S4,110
PACHO,LA BRUJA,BARRIO_S4,90
PACHO,LA MAQUINA,BARRIO_S4,291
PACHO,LA MONA,BARRIO_S4,7
PACHO,LA MOYA,BARRIO_S4,363
PACHO,LAS AGUILAS ,BARRIO_S4,156
PACHO,MORTIÑO ORIENTAL,BARRIO_S4,107
PACHO,PAJONALES ,BARRIO_S4,205
PACHO,SAN JERONIMO,BARRIO_S4,160
PACHO,SANTUARIO ,BARRIO_S4,40
PACHO,SIN VEREDA,ENTRERIOS,39
PACHO,SIN VEREDA,LAS PALMERAS,30
PACHO,SIN VEREDA,SENDEROS DE LA FERRERIA,146
PACHO,SIN VEREDA,SIMON BOLIVAR,1013
PACHO,SIN VEREDA,SUCRE VILLA NUEVA,173
PACHO,SIN VEREDA,URBANIZACION EL PORVENIR,41
PACHO,SIN VEREDA,VILLA LAURA,60
PACHO,SIN VEREDA,VILLAS DE AQUILEO PARRA ETAPA I,247
PAIME,EL PALMAR,BARRIO_S4,175
PAIME,EL PLOMO,BARRIO_S4,109
PAIME,LAS MERCEDES,BARRIO_S4,121
PAIME,MINCHA,BARRIO_S4,92
PAIME,MOTURO,BARRIO_S4,48
PAIME,NAMASBUCO,BARRIO_S4,55
PAIME,SAN RAFAEL,BARRIO_S4,101
PAIME,SIN VEREDA,EL COMERCIO,131
PAIME,SIN VEREDA,MIRA FLORES,83
PANDI,EL CAUCHO,BARRIO_S4,269
PANDI,GUACANONZO ALTO,BARRIO_S4,223
PANDI,SAN MIGUEL,BARRIO_S4,245
PANDI,SANTA HELENA ALTA,BARRIO_S4,1040
PANDI,SIN VEREDA,BARRIO_S4,21
PANDI,SIN VEREDA,EL CENTRO,97
PANDI,SIN VEREDA,LAS PALMAS,106
PARATEBUENO,BOTELLAS,SIN BARRIO,45
PARATEBUENO,BRASILIA,SIN BARRIO,160
PARATEBUENO,BRISAS DE MACAPAY,SIN BARRIO,75
PARATEBUENO,DIAMANTE,SIN BARRIO,31
PARATEBUENO,EL TIGRE,SIN BARRIO,38
PARATEBUENO,GUAICARAMO,SIN BARRIO,4
PARATEBUENO,LA NAGUAYA,SIN BARRIO,92
PARATEBUENO,PALOMAS CAÑO CLARO,SIN BARRIO,73
PARATEBUENO,SIN VEREDA,LUIS CARLOS GALAN,279
PASCA,COLORADOS,BARRIO_S4,111
PASCA,JUAN VIEJO,BARRIO_S4,105
PASCA,LA ESPERANZA ,BARRIO_S4,74
PASCA,PROVIDENCIA ,BARRIO_S4,79
PASCA,QUEBRADA HONDA,BARRIO_S4,25
PASCA,SAN JOAQUIN ,BARRIO_S4,224
PASCA,VEREDA_S4,BARRIO_S4,38
PASCA,VEREDA_S4,BELLAVISTA,427
PUERTO SALGAR,CAÑO PESCADO,SIN BARRIO,72
PUERTO SALGAR,COLORADOS,SIN BARRIO,87
PUERTO SALGAR,SAN ANTONIO BAJO- RISARALDA,SIN BARRIO,73
PUERTO SALGAR,SIN VEREDA,ALTO BUENOS AIRES,575
PUERTO SALGAR,SIN VEREDA,CENTRO,566
PUERTO SALGAR,SIN VEREDA,CINCUENTA Y DOS,231
PUERTO SALGAR,SIN VEREDA,CONSOLATA ,444
PUERTO SALGAR,SIN VEREDA,PRIMERO DE MAYO,794
PUERTO SALGAR,SIN VEREDA,SANTA INES,750
PUERTO SALGAR,SIN VEREDA,SIN BARRIO,822
PUERTO SALGAR,SIN VEREDA,TRES ESQUINAS,574
PUERTO SALGAR,SIN VEREDA,URBANIZACION LA ESPERANZA I,398
PUERTO SALGAR,TRES Y MEDIO,SIN BARRIO,505
PULÍ,LA QUINA,SIN BARRIO,67
PULÍ,LOMALARGA,SIN BARRIO,75
PULÍ,SIN VEREDA,PRIMERO DE JUNIO,96
PULÍ,SIN VEREDA,SAGRADO CORAZON,33
PULÍ,TALIPA,SIN BARRIO,150
QUEBRADANEGRA,CALETA,BARRIO_S4,83
QUEBRADANEGRA,SIN VEREDA,CASCO URBANO,312
QUETAME,CHILCAL ALTO ,BARRIO_S4,120
QUETAME,CHILCAL BAJO,BARRIO_S4,204
QUETAME,CORRALEJA,BARRIO_S4,213
MEDINA,SAN ISIDRO,SIN BARRIO,24
MEDINA,SAN JUANITO,SIN BARRIO,102
MEDINA,SAN JUANITO DE GUACAVIA,SIN BARRIO,4
MEDINA,SANTA ANA,SIN BARRIO,7
MEDINA,SANTA ELENA,SIN BARRIO,6
MEDINA,SIN VEREDA,CENTRO,300
MEDINA,SIN VEREDA,VILLA DIANA,200
MEDINA,SIN VEREDA,VILLA YOLY,347
MEDINA,TOQUIZA,SIN BARRIO,17
MOSQUERA,SAN FRANCISCO,BARRIO_S4,259
MOSQUERA,SAN JORGE,BARRIO_S4,69
MOSQUERA,SIN VEREDA,ALEJANDRAI REAL IV,212
MOSQUERA,SIN VEREDA,ALEJANDRIA REAL V,272
MOSQUERA,SIN VEREDA,ALEJANDRIA REAL VIII,89
MOSQUERA,SIN VEREDA,ALICANTE,1037
MOSQUERA,SIN VEREDA,BELVERDE I,106
MOSQUERA,SIN VEREDA,BELVERDE II,150
MOSQUERA,SIN VEREDA,CAMELIAS DEL DIAMANTE,3
MOSQUERA,SIN VEREDA,CAMPIÑA DEL SOL,17
MOSQUERA,SIN VEREDA,CARTAGENITA MINIPILLA,541
MOSQUERA,SIN VEREDA,CENTRO HISTORICO,655
MOSQUERA,SIN VEREDA,COLIBRI,584
MOSQUERA,SIN VEREDA,CONDADO DEL DUQUE,779
MOSQUERA,SIN VEREDA,CONJUNTO CAMPOBELO I,1
MOSQUERA,SIN VEREDA,CONJUNTO EVA ALAMEDA,1
MOSQUERA,SIN VEREDA,CONJUNTO VERONES,100
MOSQUERA,SIN VEREDA,EL CARMEN,252
MOSQUERA,SIN VEREDA,EL LAUREL,2
MOSQUERA,SIN VEREDA,EL LUCERO,795
MOSQUERA,SIN VEREDA,EL ROBLE I,14
MOSQUERA,SIN VEREDA,HALCONES,549
MOSQUERA,SIN VEREDA,LA ARBOLEDA,1128
MOSQUERA,SIN VEREDA,LABRANTI RESERVADO,83
MOSQUERA,SIN VEREDA,LABRANTI RESERVADO II,127
MOSQUERA,SIN VEREDA,MANAGUA,256
MOSQUERA,SIN VEREDA,"NOVATERRA CANEL,O",5
MOSQUERA,SIN VEREDA,NOVATERRA GUAYACAN,478
MOSQUERA,SIN VEREDA,ORINZO,204
MOSQUERA,SIN VEREDA,PARQUES DE PORVENIR,341
MOSQUERA,SIN VEREDA,PLANADAS,3478
MOSQUERA,SIN VEREDA,PORVENIR CENTRO,1017
MOSQUERA,SIN VEREDA,PORVENIR I ,3591
MOSQUERA,SIN VEREDA,PRADERAS II,191
MOSQUERA,SIN VEREDA,PUERTO ALEGRE,239
MOSQUERA,SIN VEREDA,PUERTO AZUL,99
MOSQUERA,SIN VEREDA,PUERTO MADERO,10
MOSQUERA,SIN VEREDA,QUINTAS DEL MARQUEZ,14
MOSQUERA,SIN VEREDA,RESERVA DE MAYORCA II,11
MOSQUERA,SIN VEREDA,SAN TELMO,723
MOSQUERA,SIN VEREDA,SANTILLANA,278
MOSQUERA,SIN VEREDA,SENDERO DE SIETE TROJES,1316
MOSQUERA,SIN VEREDA,SENDEROS DE SAN ISIDRO,296
MOSQUERA,SIN VEREDA,TORCAZA,227
MOSQUERA,SIN VEREDA,TURPIAL,468
MOSQUERA,SIN VEREDA,VILLA CETY,32
MOSQUERA,SIN VEREDA,VILLA MARIA III,108
MOSQUERA,SIN VEREDA,VILLA MARIA IV,270
MOSQUERA,SIN VEREDA,VILLA NUEVA,320
MOSQUERA,SIN VEREDA,VILLA SAJONIA,259
NARIÑO,ESCAÑOS,BARRIO_S4,58
NARIÑO,SIN VEREDA,DIVINO NIÑO,104
NARIÑO,SIN VEREDA,FATIMA,389
NARIÑO,SIN VEREDA,INMACULADA,255
NARIÑO,SIN VEREDA,PORTAL DE NARIÑO,189
NARIÑO,SIN VEREDA,SAN MIGUEL,109
NARIÑO,SIN VEREDA,VILLAS DEL MAGDALENA,108
NARIÑO,VEREDA_S4,BARRIO_S4,1
NEMOCÓN,MOGUA,SIN BARRIO,534
NEMOCÓN,SIN VEREDA, BARRIO CENTRO,1453
NEMOCÓN,SIN VEREDA, BARRIO LUIS CARLOS GALAN,274
NEMOCÓN,SIN VEREDA,BARRIO LOS PROFESORES,166
NEMOCÓN,SIN VEREDA,BARRIO_S4,73
NEMOCÓN,SIN VEREDA,SANTANA,184
NEMOCÓN,SIN VEREDA,VILLA LUZ,527
NILO,AGUADEDIOSITO,BARRIO_S4,105
NILO,BELEN,BARRIO_S4,43
NILO,LOS CUROS,BARRIO_S4,110
NILO,SIN VEREDA,BARRIO_S4,474
NILO,SIN VEREDA,NILO CENTRO,755
NILO,SIN VEREDA,PORTAL DEL TAMARINDO,744
NILO,TOLEMAIDA,BARRIO_S4,316
NIMAIMA,CALAMO,BARRIO_S4,131
NIMAIMA,CAÑADAS,BARRIO_S4,233
NIMAIMA,CHAGUANI,BARRIO_S4,118
NIMAIMA,LOMA LARGA,BARRIO_S4,109
QUETAME,ESTAQUECA ALTO,BARRIO_S4,67
QUETAME,GUACAPATE,BARRIO_S4,437
QUETAME,MESITAS,BARRIO_S4,159
QUETAME,NARANJAL,BARRIO_S4,89
QUETAME,PUENTE QUETAME,BARRIO_S4,729
QUETAME,SIN VEREDA,CASCO URBANO ,1152
QUETAME,TIBROTE ALTO,BARRIO_S4,116
QUETAME,TIBROTE BAJO,BARRIO_S4,236
QUIPILE,ARGENTINA,SIN BARRIO,178
QUIPILE,CONDE,SIN BARRIO,62
QUIPILE,LA HOYA,SIN BARRIO,93
QUIPILE,SAN MIGUEL,SIN BARRIO,168
QUIPILE,SANTA CRUZ,SIN BARRIO,139
QUIPILE,SANTA MARTA ALTA,SIN BARRIO,267
RICAURTE,CUMACA,BARRIO_S4,33
RICAURTE,SIN VEREDA,ACAPULCO,10
RICAURTE,SIN VEREDA,BARRIO_S4,3037
RICAURTE,SIN VEREDA,CAMPO ALEGRE,20
RICAURTE,SIN VEREDA,COLSUBSIDIO,20
RICAURTE,SIN VEREDA,PEÑA AZUL,4
RICAURTE,SIN VEREDA,PESEBRE,483
SAN ANTONIO DEL TEQUENDAMA,LAGUNA GRANDE,BARRIO_S4,464
SAN ANTONIO DEL TEQUENDAMA,PONCHOS,BARRIO_S4,200
SAN ANTONIO DEL TEQUENDAMA,SANTAFE,BARRIO_S4,115
SAN BERNARDO,AGUAMARILLA,BARRIO_S4,147
SAN BERNARDO,CENTRO POBLADO PORTONES,BARRIO_S4,12
SAN BERNARDO,EL CARMEN,BARRIO_S4,279
SAN BERNARDO,EL DIAMANTE,BARRIO_S4,193
SAN BERNARDO,EL TULCAN,BARRIO_S4,230
SAN BERNARDO,HONDURAS,BARRIO_S4,178
SAN BERNARDO,LA GRACIELA,BARRIO_S4,45
SAN BERNARDO,LAUREL ALTO,BARRIO_S4,306
SAN BERNARDO,SAN ANTONIO,BARRIO_S4,155
SAN BERNARDO,SAN FRANCISCO,BARRIO_S4,151
SAN BERNARDO,SIN VEREDA,LA ASCENCION,875
SAN BERNARDO,SIN VEREDA,SAN GABRIEL,440
SAN CAYETANO,CIENAGA,BARRIO_S4,61
SAN CAYETANO,GUAMAL,BARRIO_S4,141
SAN CAYETANO,LA MONTAÑA,BARRIO_S4,91
SAN CAYETANO,LOS RIOS ,BARRIO_S4,42
SAN CAYETANO,MONTELUZ,BARRIO_S4,49
SAN CAYETANO,SANTA ISABEL,BARRIO_S4,85
SAN CAYETANO,SIN VEREDA,BARRIO_S4,221
SAN FRANCISCO,LA LAJA,ZONA URBANA,2
SAN FRANCISCO,SIN VEREDA,BARRIO_S4,1
SAN FRANCISCO,SIN VEREDA,ZONA URBANA,4311
SAN JUAN DE RIOSECO,HONDURAS,SIN BARRIO,364
SAN JUAN DE RIOSECO,LA MESITA,SIN BARRIO,246
SAN JUAN DE RIOSECO,SAN ISIDRO,SIN BARRIO,322
SAN JUAN DE RIOSECO,SIN VEREDA,EL CARMEN,270
SAN JUAN DE RIOSECO,SIN VEREDA,LUCRECIO CRUZ,71
SAN JUAN DE RIOSECO,SIN VEREDA,SAN AGUSTIN,383
SAN JUAN DE RIOSECO,SIN VEREDA,SIQUIMA,64
SASAIMA,GUAYACUNDO,BARRIO_S4,122
SASAIMA,ILO CHICO BAJO,BARRIO_S4,77
SASAIMA,LA CANDELARIA BAJA,BARRIO_S4,88
SASAIMA,LA PAZ,BARRIO_S4,177
SASAIMA,MESETAS,BARRIO_S4,325
SASAIMA,NARIZ ALTA,BARRIO_S4,132
SASAIMA,PALACIOS,BARRIO_S4,67
SASAIMA,PILACA BAJA,BARRIO_S4,196
SASAIMA,PILUMA,BARRIO_S4,80
SASAIMA,SAN BERNARDO ALTO,BARRIO_S4,416
SASAIMA,SANTA ANA,BARRIO_S4,602
SASAIMA,SIN VEREDA,BARRIO EL CARMEN,170
SASAIMA,SIN VEREDA,BARRIO EL MIRADOR DEL RIO,6
SASAIMA,SIN VEREDA,BARRIO VILLA CAROLINA,102
SASAIMA,SIN VEREDA,BARRIO_S4,2232
SASAIMA,SIN VEREDA,URBANIZACION SAN JOSE,167
SESQUILÉ,ESPIGAS,SIN BARRIO,161
SESQUILÉ,GOBERNADOR,SIN BARRIO,253
SESQUILÉ,TIERRANEGRA,SIN BARRIO,198
SIBATÉ,-,LA INMACULADA,1566
SIBATÉ,-,SAN MARTIN URBANIZACION VILLAS DE SANTA ANA,907
SIBATÉ,SAN EUGENIO,BARRIO_S4,119
SIBATÉ,SAN FORTUNATO,BARRIO_S4,231
SIBATÉ,SAN MIGUEL,BARRIO_S4,219
SILVANIA,AZAFRANAL EL RETIRO,BARRIO_S4,441
SILVANIA,AZAFRANAL SIMÓN BOLÍVAR,BARRIO_S4,97
SILVANIA,JALISCO,BARRIO_S4,304
SILVANIA,PANAMÁ ,BARRIO_S4,180
SILVANIA,QUEBRADAHONDA,BARRIO_S4,308
SILVANIA,SAN LUIS CENTRO,BARRIO_S4,219
SILVANIA,SIN VEREDA,BARRIO EL CENTRO,330
NIMAIMA,PINZAIMA,BARRIO_S4,234
NIMAIMA,RESGUARDO ALTO,BARRIO_S4,167
NIMAIMA,SAN MIGUEL,BARRIO_S4,117
NIMAIMA,SIN VEREDA,BARRIO_S4,891
NIMAIMA,SIN VEREDA,CABECERA MUNIICIPA-NIMAIMA,2
NIMAIMA,TARJADA,BARRIO_S4,106
NOCAIMA,CAJON,BARRIO_S4,289
NOCAIMA,CAÑUTAL,BARRIO_S4,110
NOCAIMA,LAS MERCEDES,BARRIO_S4,118
NOCAIMA,SAN AGUSTIN,BARRIO_S4,194
NOCAIMA,SIN VEREDA,BIENVENIDA,102
NOCAIMA,SIN VEREDA,CENTRO,486
NOCAIMA,SIN VEREDA,PESEBRE,117
NOCAIMA,SIN VEREDA,RETIRO,224
NOCAIMA,SIN VEREDA,TERRAZAS SAN JOAQUIN,78
NOCAIMA,VILAUTA,BARRIO_S4,61
PACHO,AGUACHENTALES,BARRIO_S4,6
PACHO,AGUAS CLARAS,BARRIO_S4,123
PACHO,BAJO YASAL,BARRIO_S4,16
PACHO,CAQUIAN,BARRIO_S4,96
PACHO,CERREZUELA,BARRIO_S4,5
PACHO,EL CABRERO ,BARRIO_S4,85
PACHO,LA CUESTA ,BARRIO_S4,81
PACHO,LA ESMERALDA,BARRIO_S4,120
PACHO,LA GAITA,BARRIO_S4,9
PACHO,LA PRIMAVERA,BARRIO_S4,353
PACHO,MANANTIAL ,BARRIO_S4,67
PACHO,MESETAS,BARRIO_S4,137
PACHO,MORTIÑO OCCIDENTAL ,BARRIO_S4,72
PACHO,SIN VEREDA,ALTOS DE YERBABUENA,29
PACHO,SIN VEREDA,BELLAVISTA,824
PACHO,SIN VEREDA,COLINAS I,436
PACHO,SIN VEREDA,COLINAS II,53
PACHO,SIN VEREDA,CONDOMINIO LAS PUERTAS,4
PACHO,SIN VEREDA,CONGLOMERADO LOS 40,41
PACHO,SIN VEREDA,EL MADRIGAL,71
PACHO,SIN VEREDA,EL MIRADOR ,205
PACHO,SIN VEREDA,EL TAO,495
PACHO,SIN VEREDA,LA CRINOLINA,560
PACHO,SIN VEREDA,LA ESPERANZA,192
PACHO,SIN VEREDA,PIO XII,67
PACHO,SIN VEREDA,RESERVAS DEL LAGO,1
PACHO,SIN VEREDA,SABOYA,192
PACHO,SIN VEREDA,SONORA ,180
PACHO,SIN VEREDA,URBANIZACION AMARU,2
PACHO,SIN VEREDA,URBANIZACION GETSEMANI,3
PACHO,TIMANA,BARRIO_S4,93
PAIME,CUATRO CAMINOS,BARRIO_S4,27
PAIME,EL CARMEN,BARRIO_S4,109
PAIME,EL TRIUNFO,BARRIO_S4,73
PAIME,LA PIEDRA,BARRIO_S4,67
PAIME,LUCITANIA,BARRIO_S4,96
PAIME,SAN CARLOS,BARRIO_S4,30
PAIME,SAN LUIS,BARRIO_S4,85
PAIME,SILVIA,BARRIO_S4,141
PAIME,TAU-TAO,BARRIO_S4,173
PAIME,VENECIA,BARRIO_S4,47
PANDI,CARACOL,BARRIO_S4,95
PANDI,LA LOMA,BARRIO_S4,265
PANDI,SIN VEREDA,LAS QUINTAS,50
PARATEBUENO,BOQUERÓN BAJO,SIN BARRIO,110
PARATEBUENO,BUENAVISTA ALTO REDONDO,SIN BARRIO,78
PARATEBUENO,CAÑO TIGRE,SIN BARRIO,34
PARATEBUENO,LA EUROPA,SIN BARRIO,174
PARATEBUENO,MACAPAY ALTO,SIN BARRIO,117
PARATEBUENO,PALOMAS MARARABE,SIN BARRIO,69
PARATEBUENO,SAN MANUEL,SIN BARRIO,22
PARATEBUENO,SIN VEREDA,CENTRO,236
PARATEBUENO,SIN VEREDA,GERICO,64
PARATEBUENO,SIN VEREDA,GUARATARA,258
PARATEBUENO,SIN VEREDA,NUEVO MILENIO,179
PARATEBUENO,SIN VEREDA,PRADO,185
PARATEBUENO,SIN VEREDA,PROGRESO,491
PARATEBUENO,VIRGINIAS,SIN BARRIO,1
PASCA,EL CARMEN,BARRIO_S4,240
PASCA,EL ZAQUE,BARRIO_S4,337
PASCA,GUCHIPAS,BARRIO_S4,782
PASCA,LA ARGENTINA,BARRIO_S4,135
PASCA,LAZARO FONTE,BARRIO_S4,573
PASCA,QUEBRADAS,BARRIO_S4,53
PASCA,SAN PABLO,BARRIO_S4,316
PUERTO SALGAR,BRISAS,SIN BARRIO,171
PUERTO SALGAR,EL TALADRO,SIN BARRIO,63
PUERTO SALGAR,LA CEIBA,SIN BARRIO,264
PUERTO SALGAR,LAS BALSAS,SIN BARRIO,37
PUERTO SALGAR,SAN CAYETANO,SIN BARRIO,16
PUERTO SALGAR,SIN VEREDA,ANTONIO NARIÑO,886
PUERTO SALGAR,SIN VEREDA,CONSOLATA 3 ETAPA,328
PUERTO SALGAR,SIN VEREDA,JORGE ELIECER GAITAN ,584
PUERTO SALGAR,SIN VEREDA,SANTANDER,198
SILVANIA,SAN LUIS BAJO,BARRIO_S4,239
SILVANIA,SIN VEREDA,BARRIO LOS ANDES,1089
SILVANIA,SIN VEREDA,BARRIO_S4,2117
SILVANIA,SUBIA CARBONERA,BARRIO_S4,509
SILVANIA,SUBIA CENTRAL,BARRIO_S4,733
SILVANIA,SUBIA LAS DELICIAS,BARRIO_S4,366
SILVANIA,VEREDA_S4,BARRIO_S4,118
SILVANIA,YAYATÁ ,BARRIO_S4,720
SILVANIA,YAYATÁ LAS VILLAS,BARRIO_S4,324
SIMIJACA,HATOCHICO,BARRIO_S4,977
SIMIJACA,PEÑA BLANCA,BARRIO_S4,76
SIMIJACA,SIN VEREDA,ALPINA,384
SIMIJACA,SIN VEREDA,LAS MARAVILLAS,354
SIMIJACA,SIN VEREDA,PUEBLO VIEJO,278
SOACHA,ALTO DE LA CRUZ,BARRIO_S4,349
SOACHA,CHACUA,BARRIO_S4,1439
SOACHA,EL CHARQUITO,BARRIO_S4,738
SOACHA,FUSUNGA,BARRIO_S4,193
SOACHA,HUNGRIA,BARRIO_S4,128
SOACHA,ROMERAL,BARRIO_S4,43
SOACHA,SIN VEREDA,12 DE MARZO,919
SOACHA,SIN VEREDA,ABEDUL (C.V),225
SOACHA,SIN VEREDA,AGAPANTO II (C.V),177
SOACHA,SIN VEREDA,ALELIES,481
SOACHA,SIN VEREDA,ALMENDRO (C.V),220
SOACHA,SIN VEREDA,ANDALUCIA,552
SOACHA,SIN VEREDA,ARANDANO (C.V),235
SOACHA,SIN VEREDA,ARBOLEDA,545
SOACHA,SIN VEREDA,BARBADOS I,2
SOACHA,SIN VEREDA,BARICHARA (MAIPORE),220
SOACHA,SIN VEREDA,BOSQUE DE TIBANICA,1526
SOACHA,SIN VEREDA,BUENOS AIRES,2880
SOACHA,SIN VEREDA,C.C. MIRAFLORES (C.V.),28
SOACHA,SIN VEREDA,CAGUA II,855
SOACHA,SIN VEREDA,CAMELIA,143
SOACHA,SIN VEREDA,CAMELIA II (C.V),118
SOACHA,SIN VEREDA,CASALINDA I,248
SOACHA,SIN VEREDA,CASALINDA V,5
SOACHA,SIN VEREDA,CASALINDA VII,36
SOACHA,SIN VEREDA,CASALINDA VIII,63
SOACHA,SIN VEREDA,CASALINDA XIII,18
SOACHA,SIN VEREDA,CASALOMA,2123
SOACHA,SIN VEREDA,CAYENA (C.V),184
SOACHA,SIN VEREDA,CAZUCA,1272
SOACHA,SIN VEREDA,CIUDAD SATELITE,139
SOACHA,SIN VEREDA,COLMENA II,190
SOACHA,SIN VEREDA,COMFENALCO,211
SOACHA,SIN VEREDA,CONJUNTO RESIDENCIAL AUTOPISTA SUR,42
SOACHA,SIN VEREDA,EL BARRENO,517
SOACHA,SIN VEREDA,EL CARMEN,302
SOACHA,SIN VEREDA,EL DIVINO NINO I,1616
SOACHA,SIN VEREDA,EL FUTURO II ETAPA II,146
SOACHA,SIN VEREDA,EL LIBERTADOR,361
SOACHA,SIN VEREDA,EL MIRADOR,686
SOACHA,SIN VEREDA,EL OASIS,2018
SOACHA,SIN VEREDA,EL PARAISO DE CORINTO,499
SOACHA,SIN VEREDA,EL PINAR,27
SOACHA,SIN VEREDA,EL PORTAL DE CASALINDA,88
SOACHA,SIN VEREDA,EL PROGRESO,2189
SOACHA,SIN VEREDA,EL PROGRESO I (P.P. HUERTAS),766
SOACHA,SIN VEREDA,EL RINCON DE SAN ALEJO I,5
SOACHA,SIN VEREDA,EL ROSAL,638
SOACHA,SIN VEREDA,EL TREBOL,669
SOACHA,SIN VEREDA,EL TRIUNFO I (P.P. HUERTAS),953
SOACHA,SIN VEREDA,EUCALIPTO (C.V),528
SOACHA,SIN VEREDA,FRAILEJON III (C.V.),329
SOACHA,SIN VEREDA,FRESIA (C.V),235
SOACHA,SIN VEREDA,GALICIA III,495
SOACHA,SIN VEREDA,GRATAMIRA,11
SOACHA,SIN VEREDA,JAZMIN (C.V),163
SOACHA,SIN VEREDA,JULIO RINCON I,2884
SOACHA,SIN VEREDA,LA AMISTAD,1107
SOACHA,SIN VEREDA,LA ARBOLEDA,86
SOACHA,SIN VEREDA,LA ARMONIA (PP LAS VEGAS),1126
SOACHA,SIN VEREDA,LA CONFIANZA I (P.P. HUERTAS),543
SOACHA,SIN VEREDA,LA ESPERANZA,1108
SOACHA,SIN VEREDA,LA ESPERANZA (COM4),904
SOACHA,SIN VEREDA,LA ESPERANZA I (P.P. HUERTAS),1522
SOACHA,SIN VEREDA,LA FLORIDA I,2288
SOACHA,SIN VEREDA,LA FRAGUA,764
SOACHA,SIN VEREDA,LA ISLA,2304
SOACHA,SIN VEREDA,LA OPORTUNIDAD I (P.P. HUERTAS),413
SOACHA,SIN VEREDA,LA PRIMAVERA,541
SOACHA,SIN VEREDA,LA UNION,937
SOACHA,SIN VEREDA,LA VEREDITA,1598
QUETAME,FICALITO,BARRIO_S4,186
QUETAME,LAS MERCEDES,BARRIO_S4,67
QUETAME,LLANO GRANDE,BARRIO_S4,67
QUETAME,POVITOS,BARRIO_S4,207
